"","Name","Class","Role","Tier","Score","Trend","Win..","Role..","Pick..","Ban..","KDA","Patch"
"3538","Cassiopeia","Mage","ADC","B",44.99,"999NEW",0.5546,0.1065,0.0028,0.0246,2.44,"13_16"
"3539","Cassiopeia","Mage","TOP","D",28.39,"-10.99",0.4775,0.1515,0.004,0.0234,1.91,"13_16"
"3540","Cho'Gath","Tank","TOP","A",51.79,"1.97",0.5133,0.6105,0.0283,0.0115,2.12,"13_16"
"3541","Cho'Gath","Tank","MID","B",42.6,"5.61",0.5089,0.2275,0.0093,0.0119,2.32,"13_16"
"3542","Corki","Marksman","MID","C",36.53,"0.63",0.4768,0.8408,0.0098,0.0018,2.12,"13_16"
"3543","Corki","Marksman","ADC","D",21.64,"-4.75",0.4523,0.1053,0.0011,0.0019,1.93,"13_16"
"3544","Darius","Fighter","TOP","God",84,"16.39",0.507,0.9243,0.0778,0.1511,1.84,"13_16"
"3545","Diana","Fighter","MID","A",49.5,"3.58",0.5215,0.3523,0.0237,0.0179,2.28,"13_16"
"3546","Diana","Fighter","JUNGLE","A",48.41,"-1.66",0.4966,0.6277,0.0455,0.0179,2.37,"13_16"
"3547","Dr. Mundo","Marksman","TOP","B",45.2,"-1.15",0.4985,0.8258,0.027,0.0198,1.75,"13_16"
"3548","Dr. Mundo","Marksman","JUNGLE","D",32.66,"999NEW",0.4834,0.1189,0.0042,0.0246,2.34,"13_16"
"3549","Draven","Fighter","ADC","A",55.3,"3.98",0.5073,0.9614,0.0718,0.2633,2.08,"13_16"
"3550","Ekko","Assassin","MID","S",59.67,"9.24",0.5389,0.4024,0.0392,0.0583,2.54,"13_16"
"3551","Ekko","Assassin","JUNGLE","S",58.06,"6.46",0.5026,0.5779,0.064,0.0583,2.74,"13_16"
"3552","Elise","Mage","JUNGLE","C",35.72,"1.94",0.4664,0.905,0.0213,0.0083,2.51,"13_16"
"3553","Evelynn","Assassin","JUNGLE","S",58.65,"-1.15",0.5038,0.9735,0.0575,0.1466,2.86,"13_16"
"3554","Ezreal","Marksman","ADC","God",80.51,"4.87",0.5015,0.9539,0.1936,0.0893,2.57,"13_16"
"3555","Fiddlesticks","Mage","JUNGLE","A",56.34,"10.77",0.5316,0.7926,0.0427,0.0605,2.75,"13_16"
"3556","Fiddlesticks","Mage","SUPPORT","D",30.57,"-4.25",0.4925,0.1214,0.0062,0.0561,1.85,"13_16"
"3557","Fiora","Fighter","TOP","God",73.55,"7.02",0.5207,0.9807,0.0583,0.1661,1.62,"13_16"
"3558","Fizz","Assassin","MID","S",64.09,"0.36",0.5225,0.9581,0.056,0.1098,2.48,"13_16"
"3559","Galio","Tank","MID","B",44.75,"-7.01",0.5017,0.6791,0.0165,0.0038,2.5,"13_16"
"3560","Galio","Tank","SUPPORT","D",33.87,"-6.13",0.4954,0.28,0.006,0.0037,2.53,"13_16"
"3561","Gangplank","Fighter","TOP","A",50.36,"1.02",0.4859,0.841,0.0382,0.029,1.94,"13_16"
"3562","Gangplank","Fighter","MID","B",40.7,"2.63",0.5048,0.1628,0.0077,0.0284,2.18,"13_16"
"3563","Garen","Fighter","TOP","God",84.23,"10.01",0.5089,0.8561,0.0858,0.0472,1.94,"13_16"
"3564","Gnar","Fighter","TOP","D",34.2,"-9.32",0.4646,0.9445,0.0203,0.0029,1.83,"13_16"
"3565","Gragas","Fighter","JUNGLE","B",40.82,"7.36",0.4876,0.4713,0.0216,0.0094,2.74,"13_16"
"3566","Gragas","Fighter","TOP","C",35.34,"-4.07",0.4776,0.3266,0.0164,0.0091,1.89,"13_16"
"3567","Gragas","Fighter","MID","C",34.78,"0.17",0.4691,0.1402,0.0065,0.0094,2.25,"13_16"
"3568","Graves","Marksman","JUNGLE","God",74.57,"-12.17",0.5153,0.9297,0.1013,0.1083,2.65,"13_16"
"3569","Gwen","Fighter","TOP","A",57.73,"0.77",0.4952,0.8684,0.0492,0.0247,1.79,"13_16"
"3570","Hecarim","Fighter","JUNGLE","S",64.3,"-14.53",0.4848,0.994,0.0808,0.1959,2.55,"13_16"
"3571","Heimerdinger","Mage","MID","B",40.81,"-0.24",0.5059,0.2645,0.0111,0.0259,1.91,"13_16"
"3572","Heimerdinger","Mage","TOP","C",35.15,"-2.66",0.5071,0.2304,0.0077,0.0238,1.62,"13_16"
"3573","Heimerdinger","Mage","SUPPORT","C",34.42,"-0.57",0.4922,0.4577,0.0149,0.0225,1.87,"13_16"
"3574","Illaoi","Fighter","TOP","S",69.34,"6.54",0.5169,0.9392,0.0546,0.1712,1.43,"13_16"
"3575","Irelia","Fighter","TOP","A",48.92,"4.34",0.4932,0.5611,0.0346,0.0803,1.64,"13_16"
"3576","Irelia","Fighter","MID","B",45.76,"0.21",0.4957,0.4384,0.0294,0.082,1.82,"13_16"
"3577","Ivern","Support","JUNGLE","A",49.91,"0.09",0.515,0.8077,0.0203,0.0298,3.65,"13_16"
"3578","Ivern","Support","SUPPORT","D",27.97,"-7.15",0.4732,0.1235,0.0026,0.0251,2.49,"13_16"
"3579","Janna","Support","SUPPORT","S",57.76,"0.32",0.5221,0.9821,0.0416,0.0175,3.18,"13_16"
"3580","Jarvan IV","Tank","JUNGLE","God",72.76,"4.76",0.5166,0.9406,0.0941,0.0334,3.35,"13_16"
"3581","Jax","Fighter","TOP","S",66.64,"6.8",0.4973,0.86,0.0565,0.1542,1.65,"13_16"
"3582","Jax","Fighter","JUNGLE","D",31.08,"1.83",0.471,0.143,0.0094,0.1364,2.07,"13_16"
"3583","Jayce","Fighter","MID","A",50.49,"0.54",0.5024,0.5173,0.0382,0.017,2.07,"13_16"
"3584","Jayce","Fighter","TOP","A",47.97,"2.63",0.4896,0.459,0.0338,0.017,1.87,"13_16"
"3585","Jhin","Marksman","ADC","S",59.49,"4.8",0.5011,0.9573,0.1051,0.0222,2.82,"13_16"
"3586","Jinx","Marksman","ADC","B",42.6,"1.3",0.4913,0.9738,0.0574,0.007,2.13,"13_16"
"3587","K'Sante","Fighter","TOP","B",46.47,"-0.18",0.4446,0.9041,0.0487,0.0273,1.83,"13_16"
"3588","Kai'Sa","Marksman","ADC","God",90.66,"-1.34",0.4962,0.9609,0.2232,0.1697,2.43,"13_16"
"3589","Kalista","Marksman","ADC","D",28.28,"-8.01",0.4654,0.8941,0.0171,0.0031,2.04,"13_16"
"3590","Karma","Mage","SUPPORT","A",53.83,"3.91",0.4804,0.7944,0.0567,0.0103,2.61,"13_16"
"3591","Karma","Mage","MID","B",41.34,"999NEW",0.4896,0.1331,0.0089,0.0105,2.73,"13_16"
"3592","Karthus","Mage","JUNGLE","B",44.45,"9.47",0.5092,0.4986,0.0232,0.0522,2.48,"13_16"
"3593","Karthus","Mage","ADC","B",44.17,"-5.66",0.5403,0.3676,0.0169,0.0522,2.23,"13_16"
"3594","Kassadin","Assassin","MID","B",46.41,"-3.46",0.4923,0.9598,0.0261,0.0213,2.43,"13_16"
"3595","Katarina","Assassin","MID","A",57.19,"4.51",0.4971,0.9695,0.0539,0.0462,2.38,"13_16"
"3596","Kayle","Fighter","TOP","S",57.76,"6.92",0.5236,0.8453,0.0383,0.0201,1.8,"13_16"
"3597","Kayle","Fighter","MID","C",39.2,"-1.5",0.5032,0.1155,0.0057,0.0216,2.08,"13_16"
"3598","Kayn","Fighter","JUNGLE","God",93.28,"-1.02",0.5236,0.9654,0.1249,0.2728,2.51,"13_16"
"3599","Kennen","Mage","MID","B",42.06,"1.98",0.5158,0.2713,0.0056,0.0062,2.25,"13_16"
"3600","Kennen","Mage","TOP","C",37.82,"-6.38",0.4958,0.6555,0.0136,0.0061,1.9,"13_16"
"3601","Kha'Zix","Assassin","JUNGLE","God",80.73,"-0.79",0.5077,0.9944,0.1053,0.2338,2.63,"13_16"
"3602","Kindred","Marksman","JUNGLE","S",64.93,"-6.97",0.5136,0.9671,0.0543,0.3242,2.35,"13_16"
"3603","Kled","Fighter","TOP","A",53.33,"1.47",0.5343,0.874,0.0216,0.0114,2.22,"13_16"
"3604","Kog'Maw","Marksman","ADC","C",39.5,"-1.2",0.5202,0.8759,0.0192,0.0075,2.07,"13_16"
"3605","Kog'Maw","Marksman","MID","C",37.25,"999NEW",0.4971,0.106,0.0022,0.0077,2.14,"13_16"
"3606","LeBlanc","Assassin","MID","A",53.58,"-1.69",0.4876,0.866,0.0402,0.1058,2.72,"13_16"
"3607","Lee Sin","Fighter","JUNGLE","A",53.07,"0.26",0.4831,0.9015,0.0634,0.0136,2.7,"13_16"
"3608","Leona","Tank","SUPPORT","S",62.84,"3.96",0.5322,0.9862,0.0541,0.0304,2.56,"13_16"
"3609","Lillia","Fighter","JUNGLE","S",66.95,"5.27",0.5481,0.887,0.0627,0.0356,3.05,"13_16"
"3610","Lissandra","Mage","MID","A",51.77,"-2.63",0.5105,0.866,0.0335,0.022,2.39,"13_16"
"3611","Lucian","Marksman","ADC","B",43.87,"1.43",0.4884,0.8962,0.0614,0.0088,2.29,"13_16"
"3612","Lulu","Support","SUPPORT","A",56.25,"7.83",0.4939,0.9623,0.0514,0.0267,3.01,"13_16"
"3613","Lux","Mage","SUPPORT","God",73.45,"-6.71",0.4656,0.644,0.0963,0.0998,2.24,"13_16"
"3614","Lux","Mage","MID","S",61.7,"3.7",0.5142,0.3183,0.0459,0.1072,2.99,"13_16"
"3615","Malphite","Tank","TOP","S",69.68,"3.04",0.5,0.733,0.0539,0.1265,2.42,"13_16"
"3616","Malphite","Tank","MID","B",46.17,"1.48",0.5136,0.1563,0.0117,0.1219,2.62,"13_16"
"3617","Malzahar","Mage","MID","A",55.03,"3.04",0.4908,0.8914,0.0518,0.0691,2.19,"13_16"
"3618","Maokai","Tank","JUNGLE","A",51.17,"4.77",0.52,0.4774,0.0324,0.0114,2.94,"13_16"
"3619","Maokai","Tank","SUPPORT","B",42.7,"-6.44",0.5027,0.38,0.0244,0.0121,2.36,"13_16"
"3620","Maokai","Tank","TOP","C",36.65,"-9.24",0.4857,0.1498,0.01,0.012,2.33,"13_16"
"3621","Master Yi","Assassin","JUNGLE","S",59.28,"0.85",0.5106,0.9491,0.0648,0.1431,2.12,"13_16"
"3622","Milio","Support","SUPPORT","A",50.7,"1.42",0.4787,0.9541,0.0425,0.033,3.3,"13_16"
"3623","Miss Fortune","Marksman","ADC","S",62.1,"3.91",0.5088,0.9375,0.1208,0.0545,2.25,"13_16"
"3624","Mordekaiser","Fighter","TOP","S",68.31,"10.51",0.5122,0.8149,0.0556,0.0825,1.9,"13_16"
"3625","Mordekaiser","Fighter","JUNGLE","C",35.38,"999NEW",0.4924,0.1095,0.0071,0.0809,2.33,"13_16"
"3626","Morgana","Mage","SUPPORT","A",55.35,"1.37",0.4773,0.8934,0.0533,0.1646,2.31,"13_16"
"3627","Naafiri","Assassin","MID","God",76.46,"-17.64",0.531,0.5476,0.057,0.4127,2.21,"13_16"
"3628","Naafiri","Assassin","TOP","S",65.97,"7.29",0.5322,0.269,0.0281,0.4127,1.94,"13_16"
"3629","Naafiri","Assassin","JUNGLE","D",32.25,"-10.01",0.4372,0.1784,0.0196,0.4282,2.04,"13_16"
"3630","Nami","Support","SUPPORT","S",60.5,"4.93",0.518,0.992,0.051,0.003,3.1,"13_16"
"3631","Nasus","Fighter","TOP","S",63.37,"2.69",0.5145,0.7863,0.0491,0.042,1.9,"13_16"
"3632","Nasus","Fighter","MID","B",44.85,"3.65",0.5268,0.1577,0.0074,0.0411,2.31,"13_16"
"3633","Nautilus","Tank","SUPPORT","God",93.92,"3.04",0.5356,0.9588,0.1091,0.1391,2.4,"13_16"
"3634","Neeko","Mage","SUPPORT","A",48.67,"6.33",0.5337,0.4474,0.0256,0.0568,2.13,"13_16"
"3635","Neeko","Mage","MID","A",47.99,"-4.91",0.4976,0.4736,0.0274,0.0568,2.42,"13_16"
"3636","Nidalee","Assassin","JUNGLE","B",43.1,"3.72",0.4739,0.8649,0.0337,0.0124,2.94,"13_16"
"3637","Nilah","Marksman","ADC","C",40.26,"-2.66",0.5036,0.966,0.0345,0.0429,2.13,"13_16"
"3638","Nocturne","Assassin","JUNGLE","A",52.77,"1.57",0.5034,0.9598,0.0516,0.0369,2.54,"13_16"
"3639","Nocturne","Assassin","TOP","D",25.01,"-7.24",0.4705,0.1479,0.0028,0.0338,1.75,"13_16"
"3640","Nunu","Tank","JUNGLE","A",49.41,"-2.37",0.4978,0.8983,0.0436,0.0147,2.68,"13_16"
"3641","Olaf","Fighter","TOP","B",46.54,"0.79",0.5234,0.8328,0.0197,0.0213,1.75,"13_16"
"3642","Olaf","Fighter","JUNGLE","D",30.63,"1.13",0.4799,0.1352,0.0033,0.0218,2.12,"13_16"
"3643","Orianna","Mage","MID","B",43.89,"-1.75",0.4786,0.8319,0.0226,0.0021,2.66,"13_16"
"3644","Orianna","Mage","SUPPORT","D",33.51,"-5.86",0.4924,0.1476,0.0029,0.0021,2.88,"13_16"
"3645","Ornn","Tank","TOP","A",56.86,"-0.72",0.5007,0.9126,0.0386,0.0069,2.42,"13_16"
"3646","Pantheon","Fighter","TOP","S",59.12,"14.56",0.5113,0.4343,0.0416,0.0509,2.01,"13_16"
"3647","Pantheon","Fighter","MID","A",48.06,"0.29",0.4992,0.2831,0.0295,0.0528,2.23,"13_16"
"3648","Pantheon","Fighter","SUPPORT","C",35.3,"1.84",0.4775,0.228,0.0217,0.0528,1.95,"13_16"
"3649","Poppy","Tank","TOP","A",48.24,"-1.13",0.4914,0.4311,0.029,0.0478,2.14,"13_16"
"3650","Poppy","Tank","JUNGLE","B",42.75,"-0.18",0.491,0.4294,0.0255,0.0399,2.71,"13_16"
"3651","Poppy","Tank","SUPPORT","B",40.86,"-3.49",0.5307,0.1497,0.0086,0.0397,2.3,"13_16"
"3652","Pyke","Support","SUPPORT","God",71.52,"-1.83",0.492,0.9267,0.0826,0.1465,2.17,"13_16"
"3653","Qiyana","Assassin","MID","B",45.7,"-1.83",0.4833,0.8747,0.0301,0.007,2.34,"13_16"
"3654","Quinn","Marksman","TOP","B",45.45,"-2.87",0.5097,0.8194,0.0216,0.0167,1.87,"13_16"
"3655","Quinn","Marksman","MID","C",38.96,"2.34",0.5044,0.1079,0.0029,0.0172,2.19,"13_16"
"3656","Rakan","Support","SUPPORT","God",82.58,"-0.63",0.5165,0.9865,0.0994,0.036,2.97,"13_16"
"3657","Rammus","Tank","JUNGLE","B",40.92,"-4.58",0.4815,0.8097,0.0233,0.0484,2.81,"13_16"
"3658","Rammus","Tank","TOP","D",22.14,"-13.93",0.4635,0.1128,0.0035,0.0517,1.51,"13_16"
"3659","Rek'Sai","Fighter","JUNGLE","A",53.46,"1.47",0.5298,0.9237,0.0347,0.0853,2.69,"13_16"
"3660","Rek'Sai","Fighter","SUPPORT","D",30.87,"999NEW",0.5,0.197,0.0012,0.0366,2.13,"13_16"
"3661","Rell","Tank","SUPPORT","God",73.33,"-8.78",0.52,0.8987,0.0681,0.1382,2.82,"13_16"
"3662","Renata Glasc","Support","SUPPORT","B",42.48,"4.16",0.5095,0.987,0.018,0.0045,2.67,"13_16"
"3663","Renekton","Fighter","TOP","God",88.53,"14.63",0.5031,0.9052,0.0901,0.0897,1.93,"13_16"
"3664","Rengar","Assassin","JUNGLE","B",46.26,"-2.49",0.4852,0.7945,0.0424,0.1118,2.24,"13_16"
"3665","Rengar","Assassin","TOP","C",36.26,"-3.58",0.4995,0.1733,0.0087,0.1118,1.87,"13_16"
"3666","Riven","Fighter","TOP","S",65.93,"7.68",0.5049,0.9154,0.0597,0.0193,1.81,"13_16"
"3667","Rumble","Fighter","MID","B",47.49,"6.58",0.5336,0.265,0.0099,0.0145,2.46,"13_16"
"3668","Rumble","Fighter","JUNGLE","B",42.05,"7.14",0.5169,0.1664,0.0059,0.0155,2.91,"13_16"
"3669","Rumble","Fighter","TOP","B",41.03,"-11.55",0.4805,0.5453,0.0244,0.021,1.92,"13_16"
"3670","Ryze","Mage","MID","A",49.17,"4.11",0.5266,0.7989,0.0182,0.0016,2.45,"13_16"
"3671","Ryze","Mage","TOP","C",35.72,"-4.74",0.5101,0.15,0.0035,0.0017,1.96,"13_16"
"3672","Samira","Marksman","ADC","A",48.57,"-4.44",0.4835,0.9776,0.0802,0.1359,2.09,"13_16"
"3673","Sejuani","Tank","JUNGLE","B",42.39,"2",0.483,0.8814,0.024,0.0033,3.1,"13_16"
"3674","Senna","Marksman","SUPPORT","S",68.85,"4.17",0.522,0.92,0.0713,0.0316,2.59,"13_16"
"3675","Seraphine","Mage","SUPPORT","A",51.05,"2.15",0.495,0.5672,0.0458,0.0255,2.35,"13_16"
"3676","Seraphine","Mage","ADC","A",49.55,"-1.8",0.5329,0.3785,0.0293,0.0268,2.91,"13_16"
"3677","Sett","Fighter","TOP","S",58.6,"3.75",0.502,0.8241,0.0496,0.0202,1.68,"13_16"
"3678","Shaco","Assassin","JUNGLE","S",66.34,"-4.2",0.5226,0.692,0.0673,0.178,2.78,"13_16"
"3679","Shaco","Assassin","SUPPORT","C",40.43,"-8.41",0.4858,0.2355,0.0234,0.1834,2.16,"13_16"
"3680","Shen","Tank","TOP","A",54.04,"-4.63",0.4991,0.7603,0.0286,0.0048,2.88,"13_16"
"3681","Shen","Tank","SUPPORT","D",29.1,"-4.89",0.4711,0.1916,0.0051,0.0048,2.59,"13_16"
"3682","Shyvana","Fighter","JUNGLE","B",47.64,"-5.5",0.5088,0.7019,0.0352,0.0249,2.41,"13_16"
"3683","Shyvana","Fighter","TOP","C",36.84,"-6.92",0.5029,0.2553,0.0148,0.0248,1.42,"13_16"
"3684","Singed","Tank","MID","A",53.06,"999NEW",0.5715,0.1123,0.0034,0.0069,2.8,"13_16"
"3685","Singed","Tank","TOP","B",45.35,"-3.16",0.51,0.7558,0.0197,0.006,2.03,"13_16"
"3686","Sion","Tank","TOP","A",56.83,"2.08",0.4975,0.7313,0.0508,0.0274,1.46,"13_16"
"3687","Sion","Tank","MID","C",37.32,"8.1",0.5122,0.1154,0.008,0.0267,1.23,"13_16"
"3688","Sivir","Marksman","ADC","B",47.22,"2.23",0.4986,0.9734,0.0638,0.0104,2.42,"13_16"
"3689","Skarner","Fighter","JUNGLE","C",37.93,"4.02",0.5015,0.8416,0.0096,0.002,2.4,"13_16"
"3690","Skarner","Fighter","TOP","D",27.97,"999NEW",0.4758,0.106,0.0013,0.0018,2.13,"13_16"
"3691","Sona","Support","SUPPORT","S",70.04,"18.57",0.5234,0.9798,0.0713,0.0039,3.01,"13_16"
"3692","Soraka","Support","SUPPORT","God",85,"14.35",0.5187,0.9557,0.1061,0.0357,2.78,"13_16"
"3693","Swain","Mage","MID","A",51.76,"0.25",0.5338,0.2686,0.0181,0.0366,2.7,"13_16"
"3694","Swain","Mage","ADC","A",50.52,"2.75",0.5528,0.2324,0.0146,0.0378,2.96,"13_16"
"3695","Swain","Mage","SUPPORT","B",42.91,"0.63",0.4838,0.4527,0.0331,0.0366,2.25,"13_16"
"3696","Sylas","Mage","MID","A",56.57,"7.53",0.5021,0.6468,0.0516,0.0588,2.18,"13_16"
"3697","Sylas","Mage","JUNGLE","B",44.9,"13.11",0.524,0.221,0.0161,0.0539,2.51,"13_16"
"3698","Syndra","Mage","MID","A",55.04,"-1.79",0.512,0.9045,0.0425,0.0249,2.35,"13_16"
"3699","Tahm Kench","Support","TOP","B",42.3,"3.15",0.4994,0.6218,0.0147,0.0057,2.32,"13_16"
"3700","Tahm Kench","Support","SUPPORT","D",28.05,"-5.93",0.4702,0.2928,0.0074,0.0065,2.16,"13_16"
"3701","Taliyah","Mage","MID","B",45.89,"-6.24",0.488,0.5081,0.0302,0.0125,2.2,"13_16"
"3702","Taliyah","Mage","JUNGLE","B",40.61,"1.46",0.4858,0.3854,0.0242,0.0125,2.58,"13_16"
"3703","Talon","Assassin","MID","A",52.32,"-1.86",0.4954,0.6556,0.043,0.0295,2.29,"13_16"
"3704","Talon","Assassin","JUNGLE","C",35.25,"-3.73",0.4625,0.3513,0.0227,0.0319,2.42,"13_16"
"3705","Taric","Support","SUPPORT","C",35.19,"-3.28",0.467,0.9008,0.022,0.0059,2.46,"13_16"
"3706","Teemo","Marksman","TOP","S",60.56,"3.69",0.4988,0.7081,0.0499,0.0749,1.69,"13_16"
"3707","Teemo","Marksman","SUPPORT","C",34.49,"999NEW",0.5073,0.1065,0.0093,0.0875,1.72,"13_16"
"3708","Thresh","Support","SUPPORT","God",84.04,"0.49",0.5096,0.9729,0.1082,0.0462,2.61,"13_16"
"3709","Tristana","Marksman","MID","A",51.94,"-1.67",0.5074,0.4073,0.0405,0.0497,1.95,"13_16"
"3710","Tristana","Marksman","ADC","A",51.07,"-0.49",0.5246,0.5674,0.0597,0.0497,2.28,"13_16"
"3711","Trundle","Fighter","JUNGLE","B",41.55,"-2.61",0.5031,0.5247,0.0181,0.0114,2.52,"13_16"
"3712","Trundle","Fighter","TOP","C",36.35,"-2.24",0.5054,0.432,0.0124,0.0109,1.48,"13_16"
"3713","Tryndamere","Fighter","MID","B",40.93,"-0.97",0.5171,0.1291,0.0037,0.0302,2.1,"13_16"
"3714","Tryndamere","Fighter","TOP","C",39.21,"-6.55",0.485,0.7806,0.0224,0.0297,1.69,"13_16"
"3715","Twisted Fate","Mage","MID","B",44.61,"2.73",0.4946,0.8639,0.0235,0.0014,2.21,"13_16"
"3716","Twitch","Marksman","ADC","A",48.18,"0.64",0.5136,0.8269,0.0535,0.0554,2.38,"13_16"
"3717","Twitch","Marksman","SUPPORT","C",34.29,"999NEW",0.5066,0.1072,0.0067,0.055,2.04,"13_16"
"3718","Udyr","Fighter","JUNGLE","A",50.89,"-0.63",0.5188,0.8549,0.0366,0.0269,2.61,"13_16"
"3719","Udyr","Fighter","TOP","D",26.06,"-7.26",0.4733,0.1313,0.0061,0.0274,1.55,"13_16"
"3720","Urgot","Fighter","TOP","A",52.16,"-1.46",0.5163,0.9117,0.0302,0.0101,1.93,"13_16"
"3721","Varus","Marksman","ADC","C",39.46,"-5.87",0.4862,0.8781,0.047,0.0069,2.15,"13_16"
"3722","Vayne","Marksman","ADC","A",54.62,"2.5",0.5277,0.8543,0.0755,0.0326,2.24,"13_16"
"3723","Vayne","Marksman","TOP","C",35.39,"-1.74",0.5001,0.1228,0.0104,0.0354,1.66,"13_16"
"3724","Veigar","Mage","MID","A",51.21,"0.93",0.4975,0.6905,0.0403,0.029,2.18,"13_16"
"3725","Veigar","Mage","ADC","C",39.6,"-1.15",0.5225,0.1754,0.0101,0.0305,2.31,"13_16"
"3726","Veigar","Mage","SUPPORT","D",23.29,"-3.44",0.4558,0.104,0.0062,0.0339,1.81,"13_16"
"3727","Vel'Koz","Mage","MID","C",34.9,"-1.43",0.4651,0.2412,0.0076,0.0045,2.33,"13_16"
"3728","Vel'Koz","Mage","SUPPORT","D",33.57,"-3.8",0.473,0.6731,0.0202,0.004,2.02,"13_16"
"3729","Vex","Mage","MID","A",50.71,"-0.22",0.5069,0.9325,0.0313,0.0271,2.44,"13_16"
"3730","Vi","Fighter","JUNGLE","B",40.56,"2.43",0.4828,0.9187,0.031,0.0092,2.25,"13_16"
"3731","Viego","Assassin","JUNGLE","S",65.42,"-5.67",0.5104,0.9372,0.088,0.0278,2.51,"13_16"
"3732","Viktor","Mage","MID","A",49.04,"1.26",0.4984,0.9317,0.0341,0.0159,2.21,"13_16"
"3733","Vladimir","Mage","MID","S",58.1,"6",0.5156,0.7717,0.047,0.0548,2.42,"13_16"
"3734","Vladimir","Mage","TOP","C",35.14,"-6.07",0.4804,0.2159,0.0126,0.0507,2.04,"13_16"
"3735","Volibear","Fighter","TOP","A",50.25,"-1.54",0.5062,0.6735,0.0343,0.0087,1.66,"13_16"
"3736","Volibear","Fighter","JUNGLE","B",44.08,"13.59",0.5216,0.2941,0.0156,0.0098,2.52,"13_16"
"3737","Warwick","Fighter","JUNGLE","B",46.94,"-3.5",0.4865,0.6152,0.0468,0.0498,2.17,"13_16"
"3738","Warwick","Fighter","TOP","B",42.76,"1.63",0.5126,0.322,0.0161,0.0498,1.8,"13_16"
"3739","Wukong","Fighter","JUNGLE","B",42.38,"5.85",0.5099,0.5811,0.016,0.0078,2.58,"13_16"
"3740","Wukong","Fighter","TOP","D",33.16,"-7.98",0.4783,0.3756,0.0102,0.0078,2.06,"13_16"
"3741","Xayah","Marksman","ADC","A",57.18,"4.94",0.5196,0.9893,0.0909,0.0387,2.32,"13_16"
"3742","Xerath","Mage","SUPPORT","S",66.13,"-1.83",0.5084,0.5318,0.0627,0.1482,2.54,"13_16"
"3743","Xerath","Mage","MID","S",65.61,"-2.48",0.5197,0.4595,0.0514,0.1404,3.1,"13_16"
"3744","Xin Zhao","Fighter","JUNGLE","B",45.39,"6.98",0.5271,0.8354,0.0205,0.0031,2.26,"13_16"
"3745","Yasuo","Fighter","MID","S",65.75,"-12.43",0.4745,0.6272,0.0836,0.1716,1.74,"13_16"
"3746","Yasuo","Fighter","ADC","B",42.93,"-1.32",0.5265,0.2067,0.0264,0.1668,1.99,"13_16"
"3747","Yasuo","Fighter","TOP","C",37.53,"-1.52",0.4835,0.1569,0.0191,0.1689,1.5,"13_16"
"3748","Yone","Assassin","TOP","God",70.33,"8.89",0.5177,0.4547,0.0603,0.085,1.64,"13_16"
"3749","Yone","Assassin","MID","S",61.54,"-1.67",0.4967,0.5133,0.0696,0.085,1.9,"13_16"
"3750","Yorick","Fighter","TOP","A",56.97,"2.97",0.5265,0.8631,0.038,0.0697,1.44,"13_16"
"3751","Yorick","Fighter","MID","B",43.37,"999NEW",0.545,0.1123,0.004,0.0806,1.64,"13_16"
"3752","Yuumi","Support","SUPPORT","A",50.53,"-1.94",0.4386,0.9776,0.0494,0.0739,4.06,"13_16"
"3753","Zac","Tank","JUNGLE","A",52.46,"-2.94",0.5044,0.7099,0.0347,0.0285,3.63,"13_16"
"3754","Zac","Tank","SUPPORT","C",39.68,"4.55",0.525,0.1174,0.0054,0.0249,2.62,"13_16"
"3755","Zac","Tank","TOP","C",35.22,"-12.44",0.4856,0.1299,0.006,0.0267,2.45,"13_16"
"3756","Zed","Assassin","MID","God",90.91,"-1.81",0.5192,0.8871,0.0988,0.3112,2.35,"13_16"
"3757","Zeri","Marksman","ADC","A",52.85,"7.86",0.5001,0.9606,0.0889,0.0194,2.37,"13_16"
"3758","Ziggs","Mage","ADC","B",46.37,"3.36",0.5384,0.4978,0.0222,0.0073,2.5,"13_16"
"3759","Ziggs","Mage","MID","B",41.44,"-4.41",0.4833,0.4402,0.0186,0.0067,2.28,"13_16"
"3760","Zilean","Support","SUPPORT","B",44.37,"1.19",0.5045,0.8522,0.0213,0.0087,2.99,"13_16"
"3761","Zilean","Support","MID","C",39.8,"-2.84",0.4774,0.114,0.0028,0.0091,3.26,"13_16"
"3762","Zoe","Mage","MID","A",52.5,"0.12",0.5183,0.8,0.0277,0.0201,2.7,"13_16"
"3763","Zoe","Mage","SUPPORT","D",33.42,"4.19",0.4994,0.2224,0.0062,0.0154,2.24,"13_16"
"3764","Zyra","Mage","SUPPORT","God",70.85,"6.57",0.5449,0.8726,0.0672,0.062,2.23,"13_16"
"3765","Zyra","Mage","ADC","B",46.25,"999NEW",0.5591,0.1115,0.0032,0.0597,2.49,"13_16"
"3766","Aatrox","Fighter","TOP","God",90.92,"1.79",0.4942,0.9296,0.0956,0.1431,1.9,"13_17"
"3767","Ahri","Mage","MID","God",69.72,"-3.66",0.4865,0.9192,0.0786,0.0428,2.59,"13_17"
"3768","Akali","Assassin","MID","God",70.51,"2.51",0.5018,0.799,0.0722,0.0855,2.44,"13_17"
"3769","Akali","Assassin","TOP","B",48.17,"2.74",0.5163,0.1918,0.016,0.0855,2.31,"13_17"
"3770","Akshan","Marksman","MID","A",54.89,"6.71",0.5216,0.7032,0.0355,0.062,2.22,"13_17"
